caldt,prtnam,prtcnt,prtwgt,totret,totind,capret,capind,incret,incind
1995-09-29,Mrkt,5748,5770111420,0.037807,853.500,0.036208,42.523,0.001599,20.152
1995-10-31,1,189,3352046663,0.003647,619.445,0.002191,29.377,0.001456,21.140
1995-10-31,2,204,858824975,-0.019781,1171.531,-0.021092,51.542,0.001311,22.890
1995-10-31,3,245,530318617,-0.015992,1843.675,-0.017069,87.033,0.001078,21.238
1995-10-31,4,255,335208222,-0.024627,1573.748,-0.025617,83.250,0.000990,18.976
1995-10-31,5,288,238854591,-0.014852,2813.503,-0.015930,149.298,0.001078,18.927
1995-10-31,6,313,174588457,-0.045181,2288.763,-0.046090,127.197,0.000909,18.014
1995-10-31,7,441,159913476,-0.064085,2618.508,-0.064786,185.518,0.000701,14.084
1995-10-31,8,663,145869299,-0.054234,2001.542,-0.054751,174.562,0.000516,11.348
1995-10-31,9,962,117359787,-0.052475,2281.374,-0.053102,294.564,0.000627,7.748
1995-10-31,10,2194,82896846,-0.051090,8662.290,-0.051640,2183.142,0.000550,3.985
1995-10-31,1_2,393,4210871638,-0.001131,690.840,-0.002558,32.395,0.001426,21.404
1995-10-31,3_5,788,1104381429,-0.018366,1928.992,-0.019417,96.609,0.001051,20.034
1995-10-31,6_8,1417,480371232,-0.054223,2335.792,-0.054944,154.972,0.000720,15.047
1995-10-31,9_10,3156,200256633,-0.051902,3579.010,-0.052497,586.171,0.000595,6.110
1995-10-31,1_5,1181,5315253067,-0.004712,809.227,-0.006061,38.648,0.001348,21.026
